City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
306,Asfi,MA,2020-07-11 22:12:55,32.3,-9.24,71.49,79,0,8.1
307,Bingol,TR,2020-07-11 22:12:55,38.88,40.49,68.41,50,10,6.51
308,Cam Ranh,VN,2020-07-11 22:10:07,11.92,109.16,82.4,83,20,4.85
309,Laharpur,IN,2020-07-11 22:12:55,27.72,80.9,85.28,72,3,4.61
310,Clarence Town,AU,2020-07-11 22:12:55,-32.58,151.78,52.0,100,74,8.05
311,Dandong,CN,2020-07-11 22:09:05,40.13,124.39,70.99,81,94,3.13
312,Santa Lucia,ES,2020-07-11 22:12:56,27.91,-15.54,73.4,73,20,28.86
313,Narrabri,AU,2020-07-11 22:12:56,-30.32,149.78,51.01,93,90,6.93
314,Trelew,AR,2020-07-11 22:12:56,-43.25,-65.31,42.08,61,0,22.28
315,Waipawa,NZ,2020-07-11 22:12:56,-41.41,175.52,54.0,66,0,20.8
316,Maua,BR,2020-07-11 22:10:56,-23.67,-46.46,75.2,44,0,5.82
317,Umm Lajj,SA,2020-07-11 22:12:57,25.02,37.27,82.69,61,0,3.49
318,Fare,PF,2020-07-11 22:12:57,-16.7,-151.02,78.69,73,4,18.99
319,Torquay,GB,2020-07-11 22:12:57,50.46,-3.51,59.0,78,85,9.22
320,Iqaluit,CA,2020-07-11 22:12:57,63.75,-68.51,41.0,93,90,4.7
321,Adrar,MR,2020-07-11 22:12:57,20.5,-10.07,94.12,28,9,10.42
322,Alofi,NU,2020-07-11 22:12:58,-19.06,-169.92,77.0,88,91,17.22
323,Kuusamo,FI,2020-07-11 22:12:58,65.97,29.18,51.8,87,46,6.93
324,Kisangani,CD,2020-07-11 22:12:58,0.52,25.2,73.2,91,76,1.32
325,Carnarvon,AU,2020-07-11 22:12:58,-24.87,113.63,55.4,32,0,11.41
326,Calarca,CO,2020-07-11 22:12:58,4.53,-75.64,71.6,94,40,2.24
327,Mangan,IN,2020-07-11 22:12:58,27.52,88.53,74.8,60,100,0.56
328,Langsa,ID,2020-07-11 22:12:59,4.47,97.97,73.99,91,100,2.3
329,Broome,US,2020-07-11 22:12:59,42.25,-75.83,79.0,73,75,10.29
330,Puerto Lopez,CO,2020-07-11 22:12:59,4.08,-72.96,81.34,80,73,3.83
331,Shingu,JP,2020-07-11 22:12:59,33.73,135.98,71.92,90,100,5.12
332,Aykhal,RU,2020-07-11 22:12:59,66.0,111.5,53.6,76,6,8.95
333,Esperance,AU,2020-07-11 22:12:59,-33.87,121.9,41.0,93,0,12.75
334,Nishihara,JP,2020-07-11 22:13:00,26.18,127.76,84.2,88,40,3.36
335,Nanakuli,US,2020-07-11 22:09:30,21.39,-158.15,86.0,61,90,8.05
336,Privolnaya,RU,2020-07-11 22:13:00,46.14,38.7,68.94,48,0,9.66
337,Asau,RO,2020-07-11 22:13:00,46.43,26.4,59.0,91,0,4.16
338,Sibut,CF,2020-07-11 22:13:00,5.72,19.07,69.04,91,100,2.42
339,Liberty,US,2020-07-11 22:13:00,31.83,-81.5,95.0,46,40,6.93
340,Baracoa,CU,2020-07-11 22:13:00,20.35,-74.5,84.42,70,83,6.22
341,Zarichne,UA,2020-07-11 22:13:01,51.81,26.13,57.47,84,100,9.75
342,Mustasaari,FI,2020-07-11 22:13:01,63.11,21.68,55.0,87,68,1.12
343,Upata,VE,2020-07-11 22:13:01,8.01,-62.4,79.0,91,98,1.01
344,Zhezkazgan,KZ,2020-07-11 22:13:01,47.8,67.71,71.73,44,0,9.06
345,Jiayuguan,CN,2020-07-11 22:13:01,39.82,98.3,63.54,40,35,2.28
346,Bereda,ES,2020-07-11 22:13:01,43.27,-7.54,63.0,95,29,11.99
347,Steamboat Springs,US,2020-07-11 22:09:28,40.48,-106.83,90.0,8,1,12.75
348,Saint George,US,2020-07-11 22:09:42,37.1,-113.58,107.6,12,1,18.34
349,Omis,HR,2020-07-11 22:13:02,43.44,16.69,82.4,32,0,10.29
350,Korla,CN,2020-07-11 22:13:02,41.76,86.15,73.18,23,0,12.66
351,Wanaka,NZ,2020-07-11 22:09:12,-44.7,169.15,41.11,84,100,7.0
352,Sinazongwe,ZM,2020-07-11 22:13:02,-17.26,27.46,67.73,32,0,8.14
353,Jinchang,CN,2020-07-11 22:13:02,38.5,102.17,63.84,58,0,7.58
354,Miles City,US,2020-07-11 22:08:09,46.41,-105.84,84.2,26,1,9.17
355,Half Moon Bay,US,2020-07-11 22:09:40,37.46,-122.43,88.0,72,1,14.99
356,Rabo De Peixe,PT,2020-07-11 22:13:03,37.8,-25.58,69.8,68,40,5.82
357,Ambunti,PG,2020-07-11 22:13:03,-4.24,142.84,74.53,96,100,0.56
358,Pierre,US,2020-07-11 22:13:04,44.37,-100.35,84.99,28,1,21.92
359,Sao Borja,BR,2020-07-11 22:13:04,-28.66,-56.0,58.96,95,100,6.8
360,Kota Kinabalu,MY,2020-07-11 22:09:06,5.97,116.07,75.2,94,20,4.7
361,Jumla,NP,2020-07-11 22:13:04,29.27,82.18,60.85,69,78,1.83
362,Miandoab,IR,2020-07-11 22:13:04,36.97,46.1,69.8,56,40,16.11
363,Denpasar,ID,2020-07-11 22:11:20,-8.65,115.22,78.8,100,40,16.11
364,Padang,ID,2020-07-11 22:13:04,-0.95,100.35,77.05,80,96,3.78
365,Kungurtug,RU,2020-07-11 22:13:05,50.6,97.52,52.11,85,100,0.96
366,Sangar,RU,2020-07-11 22:13:05,63.92,127.47,68.94,70,27,14.76
367,Berlevag,NO,2020-07-11 22:13:05,70.86,29.09,46.85,88,94,4.59
368,Puerto Madryn,AR,2020-07-11 22:09:46,-42.77,-65.04,43.68,58,0,27.56
369,Oranjestad,AW,2020-07-11 22:11:23,12.52,-70.03,86.0,66,20,21.92
370,Manono,CD,2020-07-11 22:13:05,-7.3,27.42,73.99,54,9,2.17
371,Udachnyy,RU,2020-07-11 22:13:06,66.42,112.4,53.6,76,24,8.95
372,Birjand,IR,2020-07-11 22:13:06,32.87,59.22,71.6,28,0,9.17
373,Pingliang,CN,2020-07-11 22:13:06,35.54,106.69,59.25,89,93,1.05
374,Wenling,CN,2020-07-11 22:13:06,28.37,121.36,81.0,54,97,12.19
375,Bousse,BF,2020-07-11 22:13:06,12.66,-1.89,82.4,78,92,4.7
376,Bendigo,AU,2020-07-11 22:13:06,-36.77,144.28,46.0,73,100,4.63
377,Grand Gaube,MU,2020-07-11 22:13:07,-20.01,57.66,71.01,65,37,8.99
378,Fandriana,MG,2020-07-11 22:13:07,-20.23,47.38,50.56,87,53,2.57
379,Grants Pass,US,2020-07-11 22:09:25,42.44,-123.33,88.0,27,1,5.82
380,Gat,IL,2020-07-11 22:13:07,31.61,34.76,79.0,72,0,0.49
381,Kenora,CA,2020-07-11 22:12:47,49.82,-94.43,69.8,56,75,9.17
382,Necochea,AR,2020-07-11 22:13:07,-38.55,-58.74,46.99,66,98,11.01
383,Murashi,RU,2020-07-11 22:13:07,59.4,48.96,59.72,76,89,7.52
384,Chulym,RU,2020-07-11 22:13:08,55.1,80.96,57.34,92,0,3.85
385,Xining,CN,2020-07-11 22:08:27,36.62,101.77,48.83,80,1,1.86
386,Carballo,ES,2020-07-11 22:13:08,43.21,-8.69,68.0,72,0,10.29
387,Acarau,BR,2020-07-11 22:13:08,-2.89,-40.12,77.74,77,7,11.54
388,Mackenzie,CA,2020-07-11 22:13:08,55.3,-123.17,51.8,93,90,6.93
389,Manbij,SY,2020-07-11 22:13:08,36.53,37.95,78.8,61,0,4.7
390,Uribia,CO,2020-07-11 22:13:09,11.71,-72.27,89.91,44,73,20.62
391,Ixtapa,MX,2020-07-11 22:13:09,20.7,-105.2,89.6,66,90,10.29
392,Broken Hill,AU,2020-07-11 22:13:09,-31.95,141.43,37.4,93,40,3.36
393,Geilo,NO,2020-07-11 22:13:09,60.53,8.21,39.99,76,95,6.17
394,Farsund,NO,2020-07-11 22:13:09,58.09,6.8,55.0,84,81,18.3
395,Nalut,LY,2020-07-11 22:13:09,30.33,10.85,80.2,41,0,19.08
396,Zhangzhou,CN,2020-07-11 22:13:10,24.51,117.66,82.4,83,99,2.24
397,Christchurch,NZ,2020-07-11 22:13:10,-43.53,172.63,48.99,70,100,3.36
398,Hamilton,US,2020-07-11 22:11:03,39.18,-84.53,89.01,43,20,8.05
399,Tazovskiy,RU,2020-07-11 22:13:10,67.47,78.7,48.42,77,0,8.5
400,Khorixas,NA,2020-07-11 22:13:11,-20.37,14.97,56.44,30,0,9.57
401,Jalu,LY,2020-07-11 22:13:11,29.03,21.55,76.68,56,0,11.72
402,Kaputa,ZM,2020-07-11 22:13:11,-8.47,29.66,70.59,57,5,2.19
403,Henties Bay,NA,2020-07-11 22:13:11,-22.12,14.28,52.0,83,0,1.99
404,Honiara,SB,2020-07-11 22:12:56,-9.43,159.95,75.2,94,40,2.24
405,Olinda,BR,2020-07-11 22:13:11,-8.01,-34.86,73.4,94,90,4.7
406,Varnavino,RU,2020-07-11 22:13:11,57.4,45.09,61.02,82,99,7.25
407,Fort Wellington,GY,2020-07-11 22:13:12,6.4,-57.6,80.87,80,15,10.45
408,Show Low,US,2020-07-11 22:11:48,34.25,-110.03,89.6,14,1,8.05
409,Nouadhibou,MR,2020-07-11 22:13:12,20.93,-17.03,69.8,83,0,16.11
410,Zyryanka,RU,2020-07-11 22:12:07,65.75,150.85,69.96,49,0,5.01
411,Chapada Dos Guimaraes,BR,2020-07-11 22:13:12,-15.46,-55.75,93.2,23,4,8.05
412,Sinnamary,GF,2020-07-11 22:13:13,5.38,-52.95,80.19,81,15,10.38
413,Sharan,RU,2020-07-11 22:13:13,54.82,54.0,62.6,91,0,5.37
414,Bambanglipuro,ID,2020-07-11 22:13:13,-7.95,110.28,75.69,87,82,6.13
415,Tucupita,VE,2020-07-11 22:13:13,9.06,-62.05,81.19,83,65,4.99
416,Oistins,BB,2020-07-11 22:09:52,13.07,-59.53,84.2,74,40,17.22
417,Aleksandrov Gay,RU,2020-07-11 22:13:13,50.15,48.57,75.72,81,20,11.63
418,Tabou,CI,2020-07-11 22:13:14,4.42,-7.35,75.33,77,100,8.43
419,Schaffhausen,CH,2020-07-11 22:13:14,47.7,8.63,60.01,93,5,3.36
420,Tecoanapa,MX,2020-07-11 22:13:14,16.52,-98.75,83.84,69,95,6.38
421,Dullewala,PK,2020-07-11 22:13:14,31.84,71.44,90.52,47,27,9.75
422,Bijar,IR,2020-07-11 22:13:15,35.87,47.61,60.06,68,22,11.23
423,Omsukchan,RU,2020-07-11 22:13:15,62.53,155.8,58.66,76,99,3.33
424,Ayan,RU,2020-07-11 22:13:15,56.45,138.17,51.69,92,100,0.63
425,Hatillo,PR,2020-07-11 22:13:15,18.49,-66.83,86.0,78,13,5.01
426,Caranavi,BO,2020-07-11 22:13:15,-15.82,-67.55,71.2,66,20,2.86
427,Bagdarin,RU,2020-07-11 22:12:07,54.43,113.6,62.1,75,60,2.71
428,Wilmington,US,2020-07-11 22:13:16,34.23,-77.94,89.01,88,90,19.46
429,San Luis,AR,2020-07-11 22:13:16,-33.3,-66.34,52.05,49,22,7.99
430,Itarema,BR,2020-07-11 22:13:16,-2.92,-39.92,77.59,77,1,10.76
431,Sioux Lookout,CA,2020-07-11 22:13:16,50.1,-91.92,68.0,68,75,9.17
432,San Rafael,AR,2020-07-11 22:13:16,-34.62,-68.33,51.64,46,100,5.3
433,Atar,MR,2020-07-11 22:13:16,20.52,-13.05,92.68,27,0,3.51
434,Kununurra,AU,2020-07-11 22:13:16,-15.77,128.73,62.6,27,75,4.7
435,Fairbanks,US,2020-07-11 22:13:17,64.84,-147.72,68.0,42,20,1.68
436,Thinadhoo,MV,2020-07-11 22:10:07,0.53,72.93,83.89,75,8,10.78
437,Gamba,GA,2020-07-11 22:13:17,-2.65,10.0,72.55,90,58,6.04
438,Nhulunbuy,AU,2020-07-11 22:13:17,-12.23,136.77,73.4,88,46,5.82
439,Marquette,US,2020-07-11 22:13:17,46.53,-87.63,71.01,61,51,5.99
440,Abbeville,FR,2020-07-11 22:13:17,50.1,1.83,52.0,79,0,1.39
441,Saint Thomas,BB,2020-07-11 22:13:18,13.18,-59.58,84.2,74,40,17.22
442,Zapolyarnyy,RU,2020-07-11 22:13:18,69.42,30.81,46.4,93,32,14.99
443,Alamo,MX,2020-07-11 22:13:18,20.92,-97.68,89.6,62,20,9.17
444,Shaowu,CN,2020-07-11 22:13:18,27.34,117.48,76.32,84,92,2.1
445,Hualmay,PE,2020-07-11 22:13:18,-11.1,-77.61,63.39,72,3,8.55
446,Raga,SS,2020-07-11 22:13:18,8.46,25.68,69.4,95,94,3.87
447,Akyab,MM,2020-07-11 22:13:19,20.15,92.9,82.53,86,100,9.78
448,Loznica,RS,2020-07-11 22:13:19,44.53,19.22,73.4,94,40,12.75
449,Pindi Gheb,PK,2020-07-11 22:13:19,33.24,72.27,71.6,88,40,6.93
450,Deputatskiy,RU,2020-07-11 22:13:19,69.3,139.9,65.7,48,72,3.67
451,Tiarei,PF,2020-07-11 22:13:19,-17.53,-149.33,84.2,51,20,18.34
452,Bathsheba,BB,2020-07-11 22:09:52,13.22,-59.52,84.2,74,40,17.22
453,Santa Cruz,BO,2020-07-11 22:13:20,-17.8,-63.17,78.8,69,75,16.11
454,Cheyenne,US,2020-07-11 22:13:20,41.14,-104.82,89.6,15,1,13.87
455,Jodar,ES,2020-07-11 22:13:21,37.84,-3.35,87.01,36,19,1.01
456,Yatou,CN,2020-07-11 22:13:21,37.15,122.38,71.31,82,100,4.61
457,Burnie,AU,2020-07-11 22:13:21,-41.07,145.92,46.99,83,9,4.0
458,Kogon,UZ,2020-07-11 22:13:21,39.72,64.55,73.4,60,7,4.7
459,Williston,US,2020-07-11 22:13:21,48.15,-103.62,75.99,50,0,5.01
460,Srednekolymsk,RU,2020-07-11 22:13:21,67.45,153.68,65.32,57,0,6.64
461,Vanavara,RU,2020-07-11 22:13:22,60.34,102.28,52.36,84,23,5.28
462,Nemuro,JP,2020-07-11 22:08:51,43.32,145.57,56.93,95,100,8.14
463,Craig,US,2020-07-11 22:13:22,40.52,-107.55,93.2,6,1,4.7
464,Mtwara,TZ,2020-07-11 22:13:22,-10.27,40.18,71.6,83,20,6.22
465,Siocon,PH,2020-07-11 22:13:22,7.71,122.14,75.78,90,100,3.18
466,Benguela,AO,2020-07-11 22:13:22,-12.58,13.41,67.17,84,40,2.35
467,Kattivakkam,IN,2020-07-11 22:13:23,13.22,80.32,82.4,83,40,4.7
468,Ituiutaba,BR,2020-07-11 22:13:23,-18.97,-49.47,72.86,45,0,7.43
469,Sao Filipe,CV,2020-07-11 22:13:23,14.9,-24.5,74.46,81,24,6.44
470,Hobyo,SO,2020-07-11 22:13:23,5.35,48.53,78.98,78,86,30.49
471,Kabinda,CD,2020-07-11 22:13:23,-6.13,24.48,75.11,52,39,2.75
472,Banjar,ID,2020-07-11 22:13:24,-8.19,114.97,78.8,100,40,16.11
473,Murgab,TM,2020-07-11 22:13:24,37.5,61.97,78.8,41,0,9.06
474,Tirumullaivasal,IN,2020-07-11 22:13:24,11.23,79.83,81.84,77,98,10.56
475,Kencong,ID,2020-07-11 22:13:24,-8.28,113.37,73.76,91,70,2.84
476,Dhidhdhoo,MV,2020-07-11 22:13:24,6.88,73.1,81.48,80,100,15.77
477,Xiamen,CN,2020-07-11 22:09:45,24.48,118.08,82.4,83,68,2.24
478,Madaoua,NE,2020-07-11 22:13:25,14.07,5.96,89.44,44,19,11.81
479,San Juan,AR,2020-07-11 22:13:25,-31.54,-68.54,54.99,40,19,3.67
480,Anadyr,RU,2020-07-11 22:13:25,64.75,177.48,59.0,62,100,6.71
481,Aras,ES,2020-07-11 22:13:25,42.56,-2.36,71.6,60,6,1.12
482,Ha Tinh,VN,2020-07-11 22:13:25,18.33,105.9,82.13,71,100,4.99
483,Umarkot,PK,2020-07-11 22:13:25,25.36,69.74,86.63,65,90,23.96
484,Nizhniy Kuranakh,RU,2020-07-11 22:13:26,58.84,125.49,75.83,60,0,2.71
485,Villamontes,BO,2020-07-11 22:13:26,-21.25,-63.5,68.31,52,0,2.48
486,Tawau,MY,2020-07-11 22:13:26,4.25,117.89,77.0,94,20,3.85
487,Montague,US,2020-07-11 22:13:26,42.54,-72.54,84.2,66,40,12.75
488,Green River,US,2020-07-11 22:13:26,41.53,-109.47,89.6,6,1,20.8
489,Sao Joao Da Barra,BR,2020-07-11 22:13:26,-21.64,-41.05,73.4,73,3,13.87
490,Visby,SE,2020-07-11 22:13:27,57.64,18.3,60.01,82,6,10.29
491,Bonavista,CA,2020-07-11 22:13:27,48.65,-53.11,57.0,84,92,1.01
492,Tandil,AR,2020-07-11 22:11:21,-37.32,-59.13,48.99,56,36,1.99
493,Isangel,VU,2020-07-11 22:13:27,-19.55,169.27,77.0,73,20,12.75
494,Mattru,SL,2020-07-11 22:13:27,7.62,-11.83,72.75,97,100,2.62
495,Okahandja,NA,2020-07-11 22:13:27,-21.98,16.92,48.2,34,0,11.41
496,Cardoso,BR,2020-07-11 22:13:28,-20.08,-49.91,74.55,42,10,4.12
497,Erenhot,CN,2020-07-11 22:13:28,43.65,111.98,72.63,54,100,9.73
498,Dunedin,NZ,2020-07-11 22:13:28,-45.87,170.5,48.99,87,100,1.01
499,Vila Franca Do Campo,PT,2020-07-11 22:13:28,37.72,-25.43,69.8,68,40,5.82
500,Bundaberg,AU,2020-07-11 22:13:28,-24.85,152.35,63.0,93,90,3.22
501,Pakxan,LA,2020-07-11 22:13:28,18.38,103.66,76.64,92,100,2.24
502,Mazamari,PE,2020-07-11 22:13:29,-11.33,-74.53,83.21,48,25,0.18
503,Umba,RU,2020-07-11 22:13:29,66.69,34.34,50.92,85,100,6.51
504,Pimentel,PE,2020-07-11 22:13:29,-6.84,-79.93,69.8,60,1,19.46
505,Biltine,TD,2020-07-11 22:13:29,14.53,20.92,83.44,51,33,2.89
506,Makakilo City,US,2020-07-11 22:13:29,21.35,-158.09,87.8,52,75,5.82
507,Kushiro,JP,2020-07-11 22:13:30,42.98,144.37,60.17,92,100,8.57
508,Margate,GB,2020-07-11 22:10:27,51.38,1.39,59.0,71,26,5.46
509,Porto Velho,BR,2020-07-11 22:13:30,-8.76,-63.9,86.0,62,40,2.24
510,Buraydah,SA,2020-07-11 22:13:30,26.33,43.98,91.4,29,20,3.36
511,Berdigestyakh,RU,2020-07-11 22:13:31,62.1,126.7,72.7,70,0,7.0
512,Neiafu,TO,2020-07-11 22:13:31,-18.65,-173.98,78.8,78,40,10.29
513,San Quintin,MX,2020-07-11 22:13:31,30.48,-115.95,80.65,47,53,13.06
514,Northam,GB,2020-07-11 22:13:31,51.03,-4.22,53.01,89,74,1.99
515,Yarada,IN,2020-07-11 22:13:31,17.65,83.27,84.2,83,75,2.24
516,Auki,SB,2020-07-11 22:13:32,-8.77,160.7,80.89,82,67,4.99
517,Kazachinskoye,RU,2020-07-11 22:13:32,57.7,93.28,50.9,92,0,2.84
518,Kot Samaba,PK,2020-07-11 22:13:32,28.55,70.47,89.6,58,11,21.79
519,Weyburn,CA,2020-07-11 22:13:32,49.67,-103.85,75.0,53,0,8.99
520,Kampot,KH,2020-07-11 22:13:32,10.62,104.18,82.4,78,40,8.05
521,Yar-Sale,RU,2020-07-11 22:13:33,66.83,70.83,53.83,64,100,5.19
522,Muromtsevo,RU,2020-07-11 22:13:33,56.37,75.24,61.77,85,97,6.46
523,Todos Santos,MX,2020-07-11 22:13:33,23.45,-110.22,84.0,77,0,1.99
524,Sorong,ID,2020-07-11 22:13:33,-0.88,131.25,79.07,81,100,5.97
525,Sitka,US,2020-07-11 22:13:33,57.05,-135.33,57.2,82,75,6.93
526,Aksarka,RU,2020-07-11 22:13:33,66.56,67.8,55.49,87,100,6.91
527,Tequila,MX,2020-07-11 22:13:33,20.88,-103.83,86.0,41,70,3.0
528,Abnub,EG,2020-07-11 22:13:34,27.27,31.15,82.4,37,0,10.29
529,Kansanshi,ZM,2020-07-11 22:13:34,-12.1,26.43,59.09,56,0,2.62
530,Carutapera,BR,2020-07-11 22:13:34,-1.2,-46.02,78.06,83,60,7.49
531,Heyang,CN,2020-07-11 22:13:34,26.1,107.47,68.25,94,100,4.83
532,Tiznit,MA,2020-07-11 22:13:34,29.58,-9.5,79.83,34,5,0.45
533,Edd,ER,2020-07-11 22:13:35,13.93,41.69,90.21,52,99,8.86
534,Keighley,GB,2020-07-11 22:13:35,53.87,-1.91,52.0,81,0,12.75
535,Aracati,BR,2020-07-11 22:13:35,-4.56,-37.77,79.21,68,48,10.04
536,Tagusao,PH,2020-07-11 22:13:35,9.19,117.81,79.74,76,100,5.26
537,Tual,ID,2020-07-11 22:13:35,-5.67,132.75,79.48,83,84,19.93
538,Hambantota,LK,2020-07-11 22:13:35,6.12,81.12,77.0,100,75,3.36
539,Hovd,MN,2020-07-11 22:13:36,48.01,91.64,64.69,48,97,2.48
540,Quarteira,PT,2020-07-11 22:13:36,37.07,-8.1,79.0,61,0,5.82
541,Roma,US,2020-07-11 22:13:36,43.21,-75.46,82.4,58,90,12.75
542,Amazar,RU,2020-07-11 22:13:36,53.86,120.88,70.48,62,37,1.54
543,Kloulklubed,PW,2020-07-11 22:13:36,7.04,134.26,78.8,88,75,6.24
544,Bandar,ID,2020-07-11 22:13:36,2.05,99.75,72.27,95,100,1.81
545,Shahrud,IR,2020-07-11 22:13:37,36.42,54.98,69.44,62,51,8.61
546,Pervomayskoye,RU,2020-07-11 22:13:37,43.92,46.71,73.04,73,60,4.43
547,Tigil,RU,2020-07-11 22:13:37,57.8,158.67,64.98,73,93,2.37
548,Srandakan,ID,2020-07-11 22:13:37,-7.94,110.25,75.79,87,84,5.91
549,Tommot,RU,2020-07-11 22:12:06,58.96,126.29,76.06,63,0,1.45
550,Nongan,CN,2020-07-11 22:13:37,44.38,125.17,64.4,93,2,2.24
551,Porto Walter,BR,2020-07-11 22:13:38,-8.27,-72.74,81.32,65,92,1.52
552,Shizilu,CN,2020-07-11 22:13:38,35.17,118.83,69.01,99,100,3.0
553,Chicama,PE,2020-07-11 22:13:38,-7.84,-79.15,67.95,65,27,8.88
554,Mnogovershinnyy,RU,2020-07-11 22:13:38,53.94,139.92,57.29,82,100,1.72
555,Saposoa,PE,2020-07-11 22:13:38,-6.93,-76.77,87.8,55,20,3.36
556,Vesyegonsk,RU,2020-07-11 22:13:38,58.66,37.26,56.23,78,67,6.33
557,Jawar,IN,2020-07-11 22:13:39,23.0,76.5,78.3,82,61,10.16
558,Ukiah,US,2020-07-11 22:13:39,39.15,-123.21,98.6,16,1,8.05
559,Dongsheng,CN,2020-07-11 22:13:39,39.82,109.98,62.15,77,100,12.35
560,Nunoa,PE,2020-07-11 22:13:39,-14.48,-70.64,53.87,37,9,7.27
561,Portland,US,2020-07-11 22:13:39,45.52,-122.68,80.01,47,75,10.29
562,Evensk,RU,2020-07-11 22:13:41,61.95,159.23,58.28,77,100,2.1
563,Basavakalyan,IN,2020-07-11 22:13:41,17.87,76.95,75.24,87,100,12.53
564,Fuerte,PH,2020-07-11 22:13:41,17.54,120.36,80.37,78,75,5.64
565,Altay,CN,2020-07-11 22:13:41,47.87,88.12,56.34,71,14,0.96
566,Ranong,TH,2020-07-11 22:13:41,9.97,98.63,79.65,82,100,4.81
567,Murdochville,CA,2020-07-11 22:13:41,48.96,-65.5,73.42,74,81,12.66
568,Fortuna,US,2020-07-11 22:13:41,40.6,-124.16,70.0,68,90,11.41
569,Lyuban,BY,2020-07-11 22:13:42,52.8,28.0,58.77,87,100,10.94
570,Morehead,US,2020-07-11 22:13:42,37.27,-87.18,91.4,48,1,5.82
571,Lucea,JM,2020-07-11 22:13:42,18.45,-78.17,80.6,83,40,6.93
572,Port-Gentil,GA,2020-07-11 22:13:42,-0.72,8.78,77.0,88,75,11.52
573,Durazno,UY,2020-07-11 22:13:42,-33.41,-56.5,44.42,61,100,5.75
574,Saint-Francois,FR,2020-07-11 22:13:42,46.42,3.91,62.6,45,86,5.82
575,Grand Island,US,2020-07-11 22:10:25,40.92,-98.34,86.0,51,20,11.41
576,Shenjiamen,CN,2020-07-11 22:13:43,29.96,122.3,78.04,90,91,24.23
577,Richards Bay,ZA,2020-07-11 22:13:43,-28.78,32.04,62.4,61,33,21.59
578,Mocuba,MZ,2020-07-11 22:13:43,-16.84,36.99,64.02,75,0,4.09
579,Flores Da Cunha,BR,2020-07-11 22:13:43,-29.03,-51.18,57.0,99,100,2.04
580,Coihaique,CL,2020-07-11 22:12:00,-45.58,-72.07,33.8,74,40,5.5
581,Parati,BR,2020-07-11 22:13:43,-23.22,-44.71,75.2,44,40,3.36
582,Okhotsk,RU,2020-07-11 22:13:44,59.38,143.3,60.44,77,0,5.14
